cv_id,jd_id,cv_group,jd_group,job_title,tfidf_score,sbert_score,bge_score,e5_score,gte_score,section_score,requirement_score,llm_score,pseudo_label_score,method_disagreement,pseudo_label,method_errors
resume_custom_05996,jd_custom_02601,Teacher,Healthcare,Physical Therapist Job in San Antonio,1.9372,14.3811,,,,57.1906,0.7692,,18.5695,26.474,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03646,Teacher,Sales,Marketing Communications Specialist Job in Branchburg,2.5576,19.9904,,,,59.9952,0.4546,,20.7495,27.59,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02770,Teacher,Legal,Legal Assistant II at USAO Job in Syracuse,1.5644,17.2965,,,,58.6483,0.0,,19.3773,27.3211,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02127,Teacher,Customer Support,UC DAAP-Food Service Worker Job in Cincinnati,3.4294,14.7147,,,,57.3574,1.6667,,19.292,26.0269,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02254,Teacher,Education,Career Development Specialist Job in Austin,2.6636,26.6558,,,,63.3279,1.5,,23.5368,28.9504,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02034,Teacher,Creative Media,Light Industrial - Record Center Specialist Job in Dallas,0.7952,26.59,,,,63.295,0.0,,22.67,29.7668,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02737,Teacher,Hospitality,Experienced Server Job in New Port Richey,1.0171,25.6648,,,,62.8324,1.0,,22.6286,29.2143,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02837,Teacher,Logistics,Security Officer-Southwest City Job in Arkansas US body { margin:px; overflow: visible !important; } #ejb_header { color: #; font-family: Verdana,3.2164,22.5476,,,,61.2738,3.3333,,22.5928,27.341,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03438,Teacher,Operations,Engineer - Quality Job in Dixon,1.6485,13.2041,,,,56.6021,0.9184,,18.0933,26.2821,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_00808,Teacher,Technology,Wordpress Developer,1.0969,21.8887,,,,60.9224,1.4583,,21.3416,28.1196,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02008,Teacher,Construction,Sr. Estimator - commercial construction - Orlando,0.9613,18.3094,,,,59.1547,0.8823,,19.8269,27.4699,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03669,Teacher,Science,UA Monitor Job in Las Vegas,1.7892,23.5677,,,,61.7838,2.1429,,22.3209,28.211,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02001,Teacher,Administrative,Executive Assistant (Spanish Bilingual Preferred) Job in Coppell,1.6567,31.9495,,,,65.9748,0.5263,,25.0268,30.9359,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02319,Teacher,Engineering,Japanese Translator Job in Knoxville,0.6876,18.2168,,,,59.1084,0.0,,19.5032,27.7166,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03125,Teacher,Marketing,Administrative Assistant - Account Transitions Job in Dallas,1.2417,29.1109,,,,64.5554,0.8696,,23.9444,30.132,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03443,Teacher,Other,Pet Groomer / Pet Stylist ** Excellent Pay ** Job in Fairfax,0.7547,21.7277,,,,60.8639,0.0,,20.8366,28.5215,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03077,Teacher,Manufacturing,Quality Assurance Technician,3.4733,31.1096,,,,65.5548,0.0,,25.0344,30.3887,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02759,Teacher,Human Resources,Human Resources Coordinator Job in Indianapolis,0.6277,19.899,,,,59.9495,2.5,,20.7441,27.5396,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02405,Teacher,Finance,Underwriting Specialist Job in Dallas,1.4217,12.2156,,,,56.1078,1.4,,17.7863,26.0505,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02650,Teacher,Healthcare,Monster,2.2083,18.0522,,,,59.0261,0.0,,19.8217,27.345,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03637,Teacher,Sales,Restaurant General Manager Job in Ft. Lauderdale,4.4002,34.0783,,,,67.0392,5.0,,27.6294,29.7008,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02805,Teacher,Legal,Corporate Merger and Acquisitions Associate Job in Los Angeles,0.5137,12.8939,,,,56.4469,0.0,,17.4636,26.6637,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02223,Teacher,Customer Support,Food Service Worker - UC Papa John's Job in Cincinnati,3.463,14.7728,,,,57.3864,1.6667,,19.3222,26.0308,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02258,Teacher,Education,"Maryville College Job Application for Instructor of Chemistry | Monster.com var MONS_LOG_VARS = {""JobID"":",2.8515,11.623,,,,55.8115,1.25,,17.884,25.6928,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02035,Teacher,Creative Media,General Maintenance Technician Job in Corinth,0.7391,18.2991,,,,59.1496,1.0,,19.797,27.4918,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02732,Teacher,Hospitality,Busser / Runner Job in Saint Helena,1.4871,27.9611,,,,63.9805,1.8333,,23.8155,29.5081,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02831,Teacher,Logistics,Security Officer-Kansas City,3.0247,24.9815,,,,62.4908,3.75,,23.5617,27.8793,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03398,Teacher,Operations,Maintenance Controller - Las Vegas,2.2131,24.8594,,,,62.4297,1.8182,,22.8301,28.512,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_00616,Teacher,Technology,iOS Developer,0.6043,19.3286,,,,59.6643,0.7895,,20.0967,27.8023,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02005,Teacher,Construction,"Brixmor Job Application for Entry Level Construction Coordinator | Monster.com var MONS_LOG_VARS = {""JobID"":",1.8724,33.6036,,,,66.8018,3.0,,26.3195,30.7318,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03666,Teacher,Science,Business Analyst Job in Doylestown,1.9522,18.4075,,,,59.2037,0.9259,,20.1223,27.2577,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02309,Teacher,Engineering,Cisco Voice Design Engineer Job in Lynchburg,0.7605,18.9082,,,,59.4541,2.5,,20.4057,27.2859,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03171,Teacher,Marketing,Event Marketing Coordinator / PR - College Graduates Job in Las Vegas,1.3428,26.4986,,,,63.2493,2.6923,,23.4457,28.9418,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03451,Teacher,Other,"Oak Creek Ranch School Job Application for Weekend Office Person | Monster.com var MONS_LOG_VARS = {""JobID"":",0.7025,34.9087,,,,67.4543,0.0,,25.7664,32.2158,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02939,Teacher,Manufacturing,Restaurant Team Member - West Highway (Venus,3.9773,33.54,,,,66.77,2.5,,26.6968,30.3004,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
